id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude
2024-1018474;30/09/2024;1;Vente;238000;2;;AV DES SOURCES;6815;83100;83137;Toulon;83;;;83137000AX0224;;;2;62.63;;;;;;;;;1;2;Appartement;50;3;;;;;;5.972865;43.129342
2024-1018475;06/09/2024;1;Vente;159000;44;;AV DE LOCARNO;4560;83100;83137;Toulon;83;;;83137000CE0216;;;1;49.89;;;;;;;;;1;2;Appartement;57;3;;;;;;5.948938;43.121258
2024-1018475;06/09/2024;1;Vente;159000;44;;AV DE LOCARNO;4560;83100;83137;Toulon;83;;;83137000CE0216;;;1;49.89;;;;;;;;;1;3;Dépendance;;0;;;;;;5.948938;43.121258
2024-1018477;30/09/2024;1;Vente;170000;29;;PL ALBERT 1ER;94;83000;83137;Toulon;83;;;83137000CO0267;;;28;59.15;42;;;;;;;;2;3;Dépendance;;0;;;;;;5.928879;43.128062
2024-1018477;30/09/2024;1;Vente;170000;29;;PL ALBERT 1ER;94;83000;83137;Toulon;83;;;83137000CO0267;;;28;59.15;42;;;;;;;;2;2;Appartement;59;3;;;;;;5.928879;43.128062
2024-1018478;14/09/2024;1;Vente;22000;;;CHEM VX CHEMIN DE STE MUSSE;6620;83100;83137;Toulon;83;;;83137000AZ0216;;;;;;;;;;;;;0;;;;;S;sols;;;65;5.985406;43.125442
2024-1018486;03/10/2024;1;Vente;435000;11;;RUE RICHARD ANDRIEU;6240;83000;83137;Toulon;83;;;83137000CN0337;;;;;;;;;;;;;0;3;Dépendance;;0;S;sols;;;77;5.932317;43.122949
2024-1018486;03/10/2024;1;Vente;435000;11;;RUE RICHARD ANDRIEU;6240;83000;83137;Toulon;83;;;83137000CN0337;;;;;;;;;;;;;0;2;Appartement;48;2;S;sols;;;77;5.932317;43.122949
2024-1018486;03/10/2024;1;Vente;435000;11;;RUE RICHARD ANDRIEU;6240;83000;83137;Toulon;83;;;83137000CN0337;;;;;;;;;;;;;0;2;Appartement;48;2;S;sols;;;77;5.932317;43.122949
2024-1018486;03/10/2024;1;Vente;435000;11;;RUE RICHARD ANDRIEU;6240;83000;83137;Toulon;83;;;83137000CN0337;;;;;;;;;;;;;0;2;Appartement;48;2;S;sols;;;77;5.932317;43.122949
2024-1018486;03/10/2024;1;Vente;435000;11;;RUE RICHARD ANDRIEU;6240;83000;83137;Toulon;83;;;83137000CN0337;;;;;;;;;;;;;0;2;Appartement;48;2;S;sols;;;77;5.932317;43.122949
2024-1018486;03/10/2024;1;Vente;435000;11;;RUE RICHARD ANDRIEU;6240;83000;83137;Toulon;83;;;83137000CN0337;;;;;;;;;;;;;0;4;Local industriel. commercial ou assimilé;20;0;S;sols;;;77;5.932317;43.122949
2024-1018486;03/10/2024;1;Vente;435000;11;;RUE RICHARD ANDRIEU;6240;83000;83137;Toulon;83;;;83137000CN0337;;;;;;;;;;;;;0;2;Appartement;48;2;S;sols;;;77;5.932317;43.122949
2024-1018488;30/09/2024;1;Vente;128930;246;;RUE AMIRAL NOMY;248;83000;83137;Toulon;83;;;83137000BR0556;;;2;;24;53.88;;;;;;;2;2;Appartement;54;3;;;;;;5.948215;43.119564
2024-1018488;30/09/2024;1;Vente;128930;246;;RUE AMIRAL NOMY;248;83000;83137;Toulon;83;;;83137000BR0556;;;2;;24;53.88;;;;;;;2;3;Dépendance;;0;;;;;;5.948215;43.119564
2024-1018489;19/09/2024;1;Vente;271240;108;;CHE DE LA CHARTREUSE;1490;83000;83137;Toulon;83;;;83137000BP0586;;;352;;376;85.35;;;;;;;2;3;Dépendance;;0;;;;;;5.957979;43.117845
2024-1018489;19/09/2024;1;Vente;271240;108;;CHE DE LA CHARTREUSE;1490;83000;83137;Toulon;83;;;83137000BP0586;;;352;;376;85.35;;;;;;;2;3;Dépendance;;0;;;;;;5.957979;43.117845
2024-1018489;19/09/2024;1;Vente;271240;108;;CHE DE LA CHARTREUSE;1490;83000;83137;Toulon;83;;;83137000BP0586;;;352;;376;85.35;;;;;;;2;2;Appartement;84;4;;;;;;5.957979;43.117845
2024-1018496;20/09/2024;1;Vente;89500;255;;BD BAZEILLES;710;83000;83137;Toulon;83;;;83137000BV0650;;;7;;;;;;;;;;1;2;Appartement;40;2;;;;;;5.93751;43.11191
2024-1018497;19/09/2024;1;Vente;30000;162;;BD JACQUARD;3745;83000;83137;Toulon;83;;;83137000AN0542;;;34;;;;;;;;;;1;3;Dépendance;;0;;;;;;5.924199;43.136083
2024-1018498;19/09/2024;1;Vente;12000;602;;AV LOUIS BOZZO;4600;83000;83137;Toulon;83;;;83137000AK0281;;;;;;;;;;;;;0;3;Dépendance;;0;S;sols;;;15;5.947291;43.131121
2024-1018509;19/09/2024;1;Vente;96500;22;;RUE COULMIER;1955;83200;83137;Toulon;83;;;83137000CY0343;;;19;;;;;;;;;;1;3;Dépendance;;0;;;;;;5.91877;43.130315
2024-1018509;19/09/2024;1;Vente;96500;22;;RUE COULMIER;1955;83200;83137;Toulon;83;;;83137000CY0343;;;9;;;;;;;;;;1;2;Appartement;48;3;;;;;;5.91877;43.130315
2024-1018513;04/10/2024;1;Vente;367800;342;;AV DES ILES D OR;3705;83100;83137;Toulon;83;;;83137000AW0229;;;;;;;;;;;;;0;1;Maison;85;4;S;sols;;;490;5.975764;43.129358
2024-1018521;27/09/2024;1;Vente;190890;696;;CHE DE LA BARRE;613;83000;83137;Toulon;83;;;83137000BH0539;;;132;39.65;;;;;;;;;1;2;Appartement;39;2;;;;;;5.963062;43.120252
2024-1018521;27/09/2024;1;Vente;190890;696;;CHE DE LA BARRE;613;83000;83137;Toulon;83;;;83137000BH0539;;;106;;;;;;;;;;1;3;Dépendance;;0;;;;;;5.963062;43.120252
2024-1018524;30/09/2024;1;Vente;206460;97;;AV VAUBAN;7085;83000;83137;Toulon;83;;;83137000CO0225;;;79;;94;87.12;;;;;;;2;2;Appartement;110;4;;;;;;5.928556;43.126643
2024-1018528;13/06/2024;1;Adjudication;48000;9;;RUE D ALGER;135;83000;83137;Toulon;83;;;83137000CN0445;;;21;;;;;;;;;;1;2;Appartement;68;5;;;;;;5.932267;43.12204
2024-1018531;19/09/2024;1;Vente;80000;560;;AV DU MARECHAL FOCH;4820;83000;83137;Toulon;83;;;83137000CY0285;;;4;30.3;;;;;;;;;1;3;Dépendance;;0;;;;;;5.919178;43.127862
2024-1018531;19/09/2024;1;Vente;80000;560;;AV DU MARECHAL FOCH;4820;83000;83137;Toulon;83;;;83137000CY0285;;;4;30.3;;;;;;;;;1;2;Appartement;29;1;;;;;;5.919178;43.127862
2024-1018533;23/09/2024;1;Vente;150000;9001;;RUE MICHEL BONNUS;5130;83200;83137;Toulon;83;;;83137000DR0465;;;25;72.8;;;;;;;;;1;3;Dépendance;;0;;;;;;5.889034;43.138619
2024-1018533;23/09/2024;1;Vente;150000;9001;;RUE MICHEL BONNUS;5130;83200;83137;Toulon;83;;;83137000DR0465;;;25;72.8;;;;;;;;;1;2;Appartement;72;3;;;;;;5.889034;43.138619
2024-1018533;23/09/2024;1;Vente;150000;9001;;RUE MICHEL BONNUS;5130;83200;83137;Toulon;83;;;83137000DR0465;;;35;;;;;;;;;;1;3;Dépendance;;0;;;;;;5.889034;43.138619
2024-1018542;08/02/2024;1;Adjudication;26000;5001;;RUE DEJUSSIEU PONTCARRAL;2121;83200;83137;Toulon;83;;;83137000DM0170;;;340;;;;;;;;;;1;3;Dépendance;;0;;;;;;5.896866;43.127138
2024-1018542;08/02/2024;1;Adjudication;26000;5001;;RUE DEJUSSIEU PONTCARRAL;2121;83200;83137;Toulon;83;;;83137000DM0170;;;340;;;;;;;;;;1;2;Appartement;77;4;;;;;;5.896866;43.127138
2024-1018545;30/09/2024;1;Vente;85000;401;;BD SAINTE ANNE;6565;83000;83137;Toulon;83;;;83137000AN0129;;;18;39.1;;;;;;;;;1;3;Dépendance;;0;;;;;;5.931961;43.134803
2024-1018545;30/09/2024;1;Vente;85000;401;;BD SAINTE ANNE;6565;83000;83137;Toulon;83;;;83137000AN0129;;;18;39.1;;;;;;;;;1;2;Appartement;36;2;;;;;;5.931961;43.134803
2024-1018548;26/09/2024;1;Vente;265500;150;;RUE VICTOR GELU;7165;83000;83137;Toulon;83;;;83137000BI0665;;;4;59.94;;;;;;;;;1;2;Appartement;58;3;;;;;;5.971671;43.116017
2024-1018548;26/09/2024;1;Vente;265500;150;;RUE VICTOR GELU;7165;83000;83137;Toulon;83;;;83137000BI0665;;;17;;;;;;;;;;1;3;Dépendance;;0;;;;;;5.971671;43.116017
2024-1018550;30/09/2024;1;Vente;85000;401;;BD SAINTE ANNE;6565;83000;83137;Toulon;83;;;83137000AN0129;;;7;42.8;;;;;;;;;1;3;Dépendance;;0;;;;;;5.931961;43.134803
2024-1018550;30/09/2024;1;Vente;85000;401;;BD SAINTE ANNE;6565;83000;83137;Toulon;83;;;83137000AN0129;;;7;42.8;;;;;;;;;1;2;Appartement;50;2;;;;;;5.931961;43.134803
2024-1018551;30/09/2024;1;Vente;1400000;;;COR GENERAL DE GAULLE;3258;83000;83137;Toulon;83;;;83137000BO0280;;;;;;;;;;;;;0;;;;;L;landes;;;420;5.958409;43.109599
2024-1018551;30/09/2024;1;Vente;1400000;427;B;COR GENERAL DE GAULLE;3258;83000;83137;Toulon;83;;;83137000BO0561;;;;;;;;;;;;;0;1;Maison;82;4;T;terres;;;4512;5.95985;43.109389
2024-1018551;30/09/2024;1;Vente;1400000;427;B;COR GENERAL DE GAULLE;3258;83000;83137;Toulon;83;;;83137000BO0561;;;;;;;;;;;;;0;3;Dépendance;;0;T;terres;;;4512;5.95985;43.109389
2024-1018551;30/09/2024;1;Vente;1400000;427;B;COR GENERAL DE GAULLE;3258;83000;83137;Toulon;83;;;83137000BO0561;;;;;;;;;;;;;0;1;Maison;168;7;T;terres;;;4512;5.95985;43.109389
2024-1018551;30/09/2024;1;Vente;1400000;427;B;COR GENERAL DE GAULLE;3258;83000;83137;Toulon;83;;;83137000BO0561;;;;;;;;;;;;;0;1;Maison;168;7;S;sols;;;2540;5.95985;43.109389
2024-1018551;30/09/2024;1;Vente;1400000;427;B;COR GENERAL DE GAULLE;3258;83000;83137;Toulon;83;;;83137000BO0561;;;;;;;;;;;;;0;1;Maison;82;4;S;sols;;;2540;5.95985;43.109389
2024-1018551;30/09/2024;1;Vente;1400000;427;B;COR GENERAL DE GAULLE;3258;83000;83137;Toulon;83;;;83137000BO0561;;;;;;;;;;;;;0;3;Dépendance;;0;S;sols;;;2540;5.95985;43.109389
2024-1018552;30/09/2024;1;Vente;22000;496;;AV JOSEPH GASQUET;4030;83100;83137;Toulon;83;;;83137000BE0141;;;130;;;;;;;;;;1;3;Dépendance;;0;;;;;;5.962273;43.124592
2024-1018555;24/09/2024;1;Vente;315000;386;;QUAI MARCEL PAGNOL;4798;83000;83137;Toulon;83;;;83137000BZ0048;;;212;;;;;;;;;;1;3;Dépendance;;0;;;;;;5.940036;43.114364
2024-1018555;24/09/2024;1;Vente;315000;386;;QUAI MARCEL PAGNOL;4798;83000;83137;Toulon;83;;;83137000BZ0048;;;164;69.71;;;;;;;;;1;2;Appartement;64;3;;;;;;5.940036;43.114364
2024-1018558;26/09/2024;1;Vente;41240;12;;RUE DES BOUCHERIES;1008;83000;83137;Toulon;83;;;83137000CL0294;;;21;;;;;;;;;;1;3;Dépendance;;0;;;;;;5.933539;43.121856
2024-1018558;26/09/2024;1;Vente;41240;12;;RUE DES BOUCHERIES;1008;83000;83137;Toulon;83;;;83137000CL0294;;;24;26;;;;;;;;;1;2;Appartement;60;2;;;;;;5.933539;43.121856
2024-1018563;20/09/2024;1;Vente;50000;32;;RUE AUGUSTIN DAUMAS;525;83000;83137;Toulon;83;;;83137000CM0017;;;1;16.13;;;;;;;;;1;4;Local industriel. commercial ou assimilé;20;0;;;;;;5.932569;43.121301
2024-1018570;25/09/2024;1;Vente;80000;63;;RUE MAISSIN;4750;83000;83137;Toulon;83;;;83137000CI0181;;;7;45.2;;;;;;;;;1;2;Appartement;45;2;;;;;;5.942042;43.122386
2024-1018579;23/09/2024;1;Vente;300000;9007;;RUE VALENTIN HAUY;7055;83200;83137;Toulon;83;;;83137000DS0122;;;;;;;;;;;;;0;1;Maison;52;3;S;sols;;;130;5.901472;43.138153
2024-1018579;23/09/2024;1;Vente;300000;;;RUE VALENTIN HAUY;7055;83200;83137;Toulon;83;;;83137000DS0306;;;;;;;;;;;;;0;;;;;S;sols;;;90;5.901444;43.138063
2024-1018589;25/09/2024;1;Vente;118000;9006;;RUE DE L INSTITUT;3725;83100;83137;Toulon;83;;;83137000AT0388;;;21;;46;51.82;;;;;;;2;2;Appartement;53;3;;;;;;5.963138;43.129668
2024-1018589;25/09/2024;1;Vente;118000;9006;;RUE DE L INSTITUT;3725;83100;83137;Toulon;83;;;83137000AT0388;;;21;;46;51.82;;;;;;;2;3;Dépendance;;0;;;;;;5.963138;43.129668
2024-1018597;10/09/2024;1;Vente;177650;9001;;LA TOUR D'IVOIRE;A350;83000;83137;Toulon;83;;;83137000BY0053;;;118;69.95;;;;;;;;;1;2;Appartement;71;3;;;;;;5.937983;43.114204
2024-1018601;07/10/2024;1;Vente;255000;538;;AV MAL DE LATTRE DE TASSIGNY;4815;83000;83137;Toulon;83;;;83137000BY0052;;;30;101.35;;;;;;;;;1;2;Appartement;100;4;;;;;;5.938914;43.114292
2024-1018601;07/10/2024;1;Vente;255000;538;;AV MAL DE LATTRE DE TASSIGNY;4815;83000;83137;Toulon;83;;;83137000BY0052;;;30;101.35;;;;;;;;;1;3;Dépendance;;0;;;;;;5.938914;43.114292
2024-1018604;12/09/2024;1;Vente;186000;267;;BD DOCTEUR CHARLES BARNIER;2245;83000;83137;Toulon;83;;;83137000AN0274;;;156;105.75;;;;;;;;;1;2;Appartement;110;5;;;;;;5.927845;43.131822
2024-1018606;27/09/2024;1;Vente;110690;41;;RUE PIERRE BORIES;5755;83100;83137;Toulon;83;;;83137000BE0350;;;47;;;;;;;;;;1;3;Dépendance;;0;;;;;;5.956059;43.123146
2024-1018606;27/09/2024;1;Vente;110690;9003;B;BD LAGANE;4245;83100;83137;Toulon;83;;;83137000BE0667;;;3;32.35;4;;;;;;;;2;2;Appartement;30;2;;;;;;5.957167;43.123858
2024-1018613;27/09/2024;1;Vente;27000;9001;;VC MONTEE ST CHARLES;6429;83200;83137;Toulon;83;;;83137000AM0084;;;13;;;;;;;;;;1;3;Dépendance;;0;;;;;;5.934696;43.136883
2024-1018614;03/10/2024;1;Vente;91000;29;;RUE DE LA COMEDIE;1758;83000;83137;Toulon;83;;;83137000CO0180;;;5;30.7;;;;;;;;;1;2;Appartement;30;2;;;;;;5.92934;43.124638
2024-1018616;17/09/2024;1;Vente;290000;88;;AV PHILIPPE LEBON;5735;83000;83137;Toulon;83;;;83137000CI0002;;;93;121.19;;;;;;;;;1;3;Dépendance;;0;;;;;;5.939546;43.123139
2024-1018616;17/09/2024;1;Vente;290000;88;;AV PHILIPPE LEBON;5735;83000;83137;Toulon;83;;;83137000CI0002;;;93;121.19;;;;;;;;;1;2;Appartement;124;5;;;;;;5.939546;43.123139
2024-1018616;17/09/2024;1;Vente;290000;88;;AV PHILIPPE LEBON;5735;83000;83137;Toulon;83;;;83137000CI0002;;;93;121.19;;;;;;;;;1;3;Dépendance;;0;;;;;;5.939546;43.123139
2024-1018617;30/09/2024;1;Vente;154000;1030;;AV COLONEL PICOT;1755;83100;83137;Toulon;83;;;83137000AX0200;;;43;77.7;8;;;;;;;;2;4;Local industriel. commercial ou assimilé;40;0;;;;;;5.968848;43.128967
2024-1018618;04/10/2024;1;Vente;77000;152;S;AV COLONEL PICOT;1755;83100;83137;Toulon;83;;;83137000BE0709;;;83;43.12;9;;;;;;;;2;3;Dépendance;;0;;;;;;5.958762;43.125408
2024-1018618;04/10/2024;1;Vente;77000;152;S;AV COLONEL PICOT;1755;83100;83137;Toulon;83;;;83137000BE0709;;;83;43.12;9;;;;;;;;2;3;Dépendance;;0;;;;;;5.958762;43.125408
2024-1018618;04/10/2024;1;Vente;77000;152;S;AV COLONEL PICOT;1755;83100;83137;Toulon;83;;;83137000BE0709;;;83;43.12;9;;;;;;;;2;2;Appartement;42;2;;;;;;5.958762;43.125408
2024-1018621;17/09/2024;1;Vente;93000;5;;RUE VINCENT COURDOUAN;7255;83000;83137;Toulon;83;;;83137000CL0191;;;21;35.3;;;;;;;;;1;2;Appartement;32;1;;;;;;5.93538;43.121602
2024-1018621;17/09/2024;1;Vente;93000;5;;RUE VINCENT COURDOUAN;7255;83000;83137;Toulon;83;;;83137000CL0191;;;21;35.3;;;;;;;;;1;2;Appartement;27;2;;;;;;5.93538;43.121602
2024-1018621;17/09/2024;1;Vente;93000;5;;RUE VINCENT COURDOUAN;7255;83000;83137;Toulon;83;;;83137000CL0191;;;21;35.3;;;;;;;;;1;2;Appartement;26;1;;;;;;5.93538;43.121602
2024-1018622;17/09/2024;1;Vente;178000;5;;RUE VINCENT COURDOUAN;7255;83000;83137;Toulon;83;;;83137000CL0191;;;18;68;;;;;;;;;1;2;Appartement;55;2;;;;;;5.93538;43.121602
2024-1018622;17/09/2024;1;Vente;178000;5;;RUE VINCENT COURDOUAN;7255;83000;83137;Toulon;83;;;83137000CL0191;;;18;68;;;;;;;;;1;2;Appartement;36;1;;;;;;5.93538;43.121602
2024-1018622;17/09/2024;1;Vente;178000;5;;RUE VINCENT COURDOUAN;7255;83000;83137;Toulon;83;;;83137000CL0191;;;12;;;;;;;;;;1;2;Appartement;29;1;;;;;;5.93538;43.121602
2024-1018626;26/09/2024;1;Vente;140000;80;;AV AMIRAL DAVELUY;210;83100;83137;Toulon;83;;;83137000CE0511;;;173;;;;;;;;;;1;3;Dépendance;;0;;;;;;5.950633;43.121182
2024-1018626;26/09/2024;1;Vente;140000;80;;AV AMIRAL DAVELUY;210;83100;83137;Toulon;83;;;83137000CE0511;;;87;62.4;;;;;;;;;1;2;Appartement;62;3;;;;;;5.950633;43.121182
2024-1018631;09/09/2024;1;Vente;320000;65;;RUE ANDRE CHENIER;295;83100;83137;Toulon;83;;;83137000AS0099;;;;;;;;;;;;;0;1;Maison;59;3;S;sols;;;273;5.961628;43.12776
2024-1018634;28/06/2024;1;Vente;54000;72;;RUE JEAN JAURES;3895;83000;83137;Toulon;83;;;83137000CP0057;;;2;22.52;;;;;;;;;1;2;Appartement;22;1;;;;;;5.927228;43.124605
2024-1018637;20/09/2024;1;Vente;221350;34;;AV FRANDORE;3035;83200;83137;Toulon;83;;;83137000DM0134;;;2;60.32;;;;;;;;;1;2;Appartement;61;3;;;;;;5.895275;43.128579
2024-1018637;20/09/2024;1;Vente;221350;34;;AV FRANDORE;3035;83200;83137;Toulon;83;;;83137000DM0134;;;2;60.32;;;;;;;;;1;3;Dépendance;;0;;;;;;5.895275;43.128579
2024-1018637;20/09/2024;1;Vente;221350;34;;AV FRANDORE;3035;83200;83137;Toulon;83;;;83137000DM0134;;;2;60.32;;;;;;;;;1;3;Dépendance;;0;;;;;;5.895275;43.128579
2024-1018637;20/09/2024;1;Vente;221350;;;AV FRANDORE;3035;83200;83137;Toulon;83;;;83137000DM0399;;;;;;;;;;;;;0;;;;;S;sols;;;225;5.895251;43.128623
2024-1018637;20/09/2024;1;Vente;221350;;;AV FRANDORE;3035;83200;83137;Toulon;83;;;83137000DM0400;;;;;;;;;;;;;0;;;;;S;sols;;;25;5.895386;43.12861
2024-1018639;16/09/2024;1;Vente;60000;45;;CHE DE FORGENTIER;2900;83200;83137;Toulon;83;;;83137000DL0220;;;1;48.23;;;;;;;;;1;4;Local industriel. commercial ou assimilé;45;0;;;;;;5.903733;43.132522
2024-1018643;02/10/2024;1;Vente;21000;496;;AV JOSEPH GASQUET;4030;83100;83137;Toulon;83;;;83137000BE0141;;;109;;;;;;;;;;1;3;Dépendance;;0;;;;;;5.962273;43.124592
2024-1018649;27/09/2024;1;Vente;146900;90;;AV AMIRAL DAVELUY;210;83100;83137;Toulon;83;;;83137000CE0511;;;18;44.06;;;;;;;;;1;2;Appartement;43;2;;;;;;5.950633;43.121182
2024-1018649;27/09/2024;1;Vente;146900;80;;AV AMIRAL DAVELUY;210;83100;83137;Toulon;83;;;83137000CE0511;;;211;;;;;;;;;;1;3;Dépendance;;0;;;;;;5.950633;43.121182
2024-1018651;01/10/2024;1;Vente;75000;360;;AV DU 15E CORPS;6075;83200;83137;Toulon;83;;;83137000CX0293;;;6;43.77;7;;;;;;;;2;3;Dépendance;;0;;;;;;5.913313;43.128706
2024-1018651;01/10/2024;1;Vente;75000;360;;AV DU 15E CORPS;6075;83200;83137;Toulon;83;;;83137000CX0293;;;6;43.77;7;;;;;;;;2;2;Appartement;37;2;;;;;;5.913313;43.128706
2024-1018653;27/09/2024;1;Vente;200000;16;B;AV DU 1ER BATAILLON CHOC;5950;83200;83137;Toulon;83;;;83137000CX0561;;;2;;;;;;;;;;1;3;Dépendance;;0;;;;;;5.910011;43.130239
2024-1018653;27/09/2024;1;Vente;200000;1;A;RUE SERRE;6761;83200;83137;Toulon;83;;;83137000CX0561;;;9;32.48;;;;;;;;;1;2;Appartement;32;2;;;;;;5.910011;43.130239
2024-1018653;27/09/2024;1;Vente;200000;1;A;RUE SERRE;6761;83200;83137;Toulon;83;;;83137000CX0561;;;8;31.62;;;;;;;;;1;2;Appartement;32;2;;;;;;5.910011;43.130239
2024-1018653;27/09/2024;1;Vente;200000;1;A;RUE SERRE;6761;83200;83137;Toulon;83;;;83137000CX0561;;;7;39.9;;;;;;;;;1;2;Appartement;41;2;;;;;;5.910011;43.130239
2024-1018653;27/09/2024;1;Vente;200000;16;B;AV DU 1ER BATAILLON CHOC;5950;83200;83137;Toulon;83;;;83137000CX0561;;;3;;;;;;;;;;1;3;Dépendance;;0;;;;;;5.910011;43.130239
2024-1018655;10/09/2024;1;Vente;135000;70;;CRS LAFAYETTE;4230;83000;83137;Toulon;83;;;83137000CL0071;;;1;113.75;;;;;;;;;1;4;Local industriel. commercial ou assimilé;115;0;;;;;;5.935036;43.122021
2024-1018668;27/09/2024;1;Vente;705800;921;;AV COLONEL PICOT;1755;83100;83137;Toulon;83;;;83137000AT0223;;;;;;;;;;;;;0;1;Maison;113;6;J;jardins;POTAG;Jardin potager;284;5.96692;43.129271
2024-1018668;27/09/2024;1;Vente;705800;921;;AV COLONEL PICOT;1755;83100;83137;Toulon;83;;;83137000AT0223;;;;;;;;;;;;;0;3;Dépendance;;0;J;jardins;POTAG;Jardin potager;284;5.96692;43.129271
2024-1018668;27/09/2024;1;Vente;705800;921;;AV COLONEL PICOT;1755;83100;83137;Toulon;83;;;83137000AT0223;;;;;;;;;;;;;0;3;Dépendance;;0;J;jardins;POTAG;Jardin potager;284;5.96692;43.129271
2024-1018668;27/09/2024;1;Vente;705800;921;;AV COLONEL PICOT;1755;83100;83137;Toulon;83;;;83137000AT0223;;;;;;;;;;;;;0;1;Maison;113;6;S;sols;;;552;5.96692;43.129271
2024-1018668;27/09/2024;1;Vente;705800;921;;AV COLONEL PICOT;1755;83100;83137;Toulon;83;;;83137000AT0223;;;;;;;;;;;;;0;3;Dépendance;;0;S;sols;;;552;5.96692;43.129271
2024-1018668;27/09/2024;1;Vente;705800;921;;AV COLONEL PICOT;1755;83100;83137;Toulon;83;;;83137000AT0223;;;;;;;;;;;;;0;3;Dépendance;;0;S;sols;;;552;5.96692;43.129271
2024-1018673;08/10/2024;1;Vente;100000;26;;RUE MAGNAQUE;4730;83000;83137;Toulon;83;;;83137000CM0069;;;5;55.06;;;;;;;;;1;2;Appartement;49;2;;;;;;5.934014;43.121004
2024-1018678;24/09/2024;1;Vente;88000;27;;AV DU LAS;4325;83200;83137;Toulon;83;;;83137000CY0365;;;10;68.5;;;;;;;;;1;3;Dépendance;;0;;;;;;5.917758;43.127521
2024-1018678;24/09/2024;1;Vente;88000;27;;AV DU LAS;4325;83200;83137;Toulon;83;;;83137000CY0365;;;10;68.5;;;;;;;;;1;2;Appartement;72;4;;;;;;5.917758;43.127521
2024-1018678;24/09/2024;1;Vente;88000;27;;AV DU LAS;4325;83200;83137;Toulon;83;;;83137000CY0365;;;10;68.5;;;;;;;;;1;3;Dépendance;;0;;;;;;5.917758;43.127521
2024-1018683;25/09/2024;1;Vente;35000;11;;RUE ANATOLE FRANCE;285;83000;83137;Toulon;83;;;83137000CO0167;;;5;13.16;;;;;;;;;1;2;Appartement;13;1;;;;;;5.93007;43.123816
2024-1018685;25/09/2024;1;Vente;143000;9010;;BD DE PARIS;5565;83200;83137;Toulon;83;;;83137000CW0380;;;23;;93;;;;;;;;2;3;Dépendance;;0;;;;;;5.908725;43.130429
2024-1018685;25/09/2024;1;Vente;143000;9010;;BD DE PARIS;5565;83200;83137;Toulon;83;;;83137000CW0380;;;23;;93;;;;;;;;2;2;Appartement;78;4;;;;;;5.908725;43.130429
2024-1018691;07/10/2024;1;Vente;692000;112;;BD JEAN BAPTISTE ABEL;3815;83000;83137;Toulon;83;;;83137000BN0210;;;;;;;;;;;;;0;1;Maison;110;4;S;sols;;;900;5.962836;43.116346
2024-1018691;07/10/2024;1;Vente;692000;112;;BD JEAN BAPTISTE ABEL;3815;83000;83137;Toulon;83;;;83137000BN0210;;;;;;;;;;;;;0;3;Dépendance;;0;S;sols;;;900;5.962836;43.116346
2024-1018692;30/09/2024;1;Vente;38000;6;;RUE AUDIBERT ESCLANGON;483;83200;83137;Toulon;83;;;83137000CY0041;;;7;19.45;;;;;;;;;1;3;Dépendance;;0;;;;;;5.918225;43.131735
2024-1018692;30/09/2024;1;Vente;38000;6;;RUE AUDIBERT ESCLANGON;483;83200;83137;Toulon;83;;;83137000CY0041;;;7;19.45;;;;;;;;;1;2;Appartement;20;1;;;;;;5.918225;43.131735
2024-1018695;27/09/2024;1;Vente;185000;9003;B;BD LAGANE;4245;83100;83137;Toulon;83;;;83137000BE0667;;;1;56.62;;;;;;;;;1;2;Appartement;56;3;;;;;;5.957167;43.123858
2024-1018697;27/09/2024;1;Vente;89000;1266;;QUAI COMMANDANT RIVIERE;1835;83200;83137;Toulon;83;;;83137000DI0637;;;20;32.27;;;;;;;;;1;2;Appartement;32;1;;;;;;5.909845;43.138869
2024-1018697;27/09/2024;1;Vente;89000;1266;;QUAI COMMANDANT RIVIERE;1835;83200;83137;Toulon;83;;;83137000DI0637;;;20;32.27;;;;;;;;;1;3;Dépendance;;0;;;;;;5.909845;43.138869
2024-1018712;12/09/2024;1;Vente;263950;4;;LES 3 PINS BD DU FARON;A367;83200;83137;Toulon;83;;;83137000AM0115;;;1;;27;65.51;;;;;;;2;3;Dépendance;;0;;;;;;5.932236;43.135854
2024-1018712;12/09/2024;1;Vente;263950;4;;LES 3 PINS BD DU FARON;A367;83200;83137;Toulon;83;;;83137000AM0115;;;1;;27;65.51;;;;;;;2;2;Appartement;72;3;;;;;;5.932236;43.135854
2024-1018715;01/10/2024;1;Vente;128000;121;A;AV ANTOINE SENEQUIER;6715;83000;83137;Toulon;83;;;83137000CD0040;;;80;;;;;;;;;;1;3;Dépendance;;0;;;;;;5.94506;43.1213
